source_object,fields,field_name,uuid_alias_foreign_key,date_format,field_data_type,is_priority,secondary_date_sort_field,date_timezone,is_date,uuid_lookup_field_object,name,s3_path,source_namespace,is_primary_modified_date,pensieve_name,description,is_primary_id,uuid_lookup_exists_required,checksum_ignore,uuid_alias_field_name,priority_rank,query,uuid_lookup_field_namespace,deleted_marker,uuid_lookup_field_name
Job__c,,Last_Modified_By_Date__c,,,String,,,,,,,,Salesforce,,last_modified_by_date,,,,,,,,,,
Job__c,,LastModifiedById,,,String,,,,,user,,,Salesforce,,lastmodifiedbyid,,,True,True,,,,Salesforce,,Id
Job__c,,LatLong__c,,,String,,,,,,,,Salesforce,,latitude_longitude,,,,,,,,,,
Job__c,,Market__c,,,String,,,,,,,,Salesforce,,market,,,,,,,,,,
Job__c,,Master_Customer_ID__c,,,String,,,,,,,,Salesforce,,master_customer_id,,,,,,,,,,
Job__c,,Master_Customer_Name__c,,,String,,,,,,,,Salesforce,,master_customer_name,,,,,,,,,,
Job__c,,Materials_Funding_Estimate__c,,,String,,,,,,,,Salesforce,,materials_funding_estimate,,,,,,,,,,
Job__c,,MDU_Add_Ons__c,,,String,,,,,,,,Salesforce,,multiple_dwelling_unit_add_ons,,,,,,,,,,
Job__c,,Migrated_System_URL__c,,,String,,,,,,,,Salesforce,,migrated_system_url,,,,,,,,,,
Job__c,,Migration_Funding_Request_ID__c,,,String,,,,,,,,Salesforce,,migration_funding_request_id,,,,,,,,,,
Job__c,,Migration_Funding_Request_Total__c,,,Float,,,,,,,,Salesforce,,migration_funding_request_total,,,,,,,,,,
Job__c,,Migration_ID__c,,,String,,,,,,,,Salesforce,,migration_id,,,,,,,,,,
Job__c,,Migration_Job__c,,,String,,,,,,,,Salesforce,,migration_job,,,,,,,,,,
Job__c,,Min_Required_Customer_Contribution__c,,,Float,,,,,,,,Salesforce,,min_required_customer_contribution,,,,,,,,,,
Job__c,,Mixed_Use__c,,,String,,,,,,,,Salesforce,,mixed_use,,,,,,,,,,
Job__c,,Multi_Site_Agreement_Indicator__c,,,String,,,,,,,,Salesforce,,multi_site_agreement_indicator,,,,,,,,,,
Job__c,,Multi_Site_Agreement_Number__c,,,String,,,,,,,,Salesforce,,multi_site_agreement_number,,,,,,,,,,
Job__c,,MUXIdentifier__c,,,String,,,,,,,,Salesforce,,mux_identifier,,,,,,,,,,
Job__c,,My_Jobs__c,,,String,,,,,,,,Salesforce,,my_jobs,,,,,,,,,,
Job__c,,Name,,,String,,,,,,,,Salesforce,,canonical_job_id,,,,,Id,,,,True,
Job__c,,NAX_Id__c,,,String,,,,,,,,Salesforce,,nax_id,,,,,,,,,,
Job__c,,NCP_ID__c,,,String,,,,,,,,Salesforce,,ncp_id,,,,,,,,,,
Job__c,,NCP_Node_Name__c,,,String,,,,,,,,Salesforce,,ncp_node_name,,,,,,,,,,
Job__c,,Need_By_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,need_by_date,,,,,,,,,,
Job__c,,New_Funding_Estimate__c,,,Float,,,,,,,,Salesforce,,new_funding_estimate,,,,,,,,,,
Job__c,,Node_Split_Driver__c,,,String,,,,,,,,Salesforce,,node_split_driver,,,,,,,,,,
Job__c,,Non_Std_Reserved_Labor_Count__c,,,Float,,,,,,,,Salesforce,,non_std_reserved_labor_count,,,,,,,,,,
Job__c,,OCC_Due_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,occ_due_date,,,,,,,,,,
Job__c,,of_Labor_Estimate_Amount__c,,,Float,,,,,,,,Salesforce,,of_labor_estimate_amount,,,,,,,,,,
Job__c,,OLD_Total_Estimate__c,,,Float,,,,,,,,Salesforce,,old_total_estimate,,,,,,,,,,
Job__c,,Origin__c,,,String,,,,,,,,Salesforce,,origin,,,,,,,,,,
Job__c,,Owner__c,,,String,,,,,,,,Salesforce,,owner,,,,,,,,,,
Job__c,,Owner_Text__c,,,String,,,,,,,,Salesforce,,owner_text,,,,,,,,,,
Job__c,,OwnerId,,,String,,,,,,,,Salesforce,,ownerid,,,,,,,,,,
Job__c,,P2_Task_Redesign__c,,,String,,,,,,,,Salesforce,,p2_task_redesign,,,,,,,,,,
Job__c,,Parent_Job__c,,,String,,,,,job,,,Salesforce,,parent_job_id,,,,,,,,Salesforce,,Id
Job__c,,Payback_Approval_Status__c,,,String,,,,,,,,Salesforce,,payback_approval_status,,,,,,,,,,
Job__c,,Payback_Calculated__c,,,String,,,,,,,,Salesforce,,payback_calculated,,,,,,,,,,
Job__c,,Payback_Check__c,,,String,,,,,,,,Salesforce,,payback_check,,,,,,,,,,
Job__c,,Payback_Financial_Exception__c,,,String,,,,,,,,Salesforce,,payback_financial_exception,,,,,,,,,,
Job__c,,Penetration__c,,,Float,,,,,,,,Salesforce,,penetration,,,,,,,,,,
Job__c,,Permit_Milestone__c,,,Integer,,,,,,,,Salesforce,,permit_milestone,,,,,,,,,,
Job__c,,Permit_Milestone_Complete_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,permit_milestone_complete_datetime,,,,,,,,,,
Job__c,,Permit_Start_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,permit_start_datetime,,,,,,,,,,
Job__c,,Phase__c,,,String,,,,,phase,,,Salesforce,,phase,,,,,,,,Salesforce,,Id
Job__c,,Planning_Completion_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,planning_completion_datetime,,,,,,,,,,
Job__c,,Planning_Start_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,planning_start_datetime,,,,,,,,,,
Job__c,,Post_Sale_Passings_Per_Mile__c,,,Integer,,,,,,,,Salesforce,,post_sale_passings_per_mile,,,,,,,,,,
Job__c,,Post_Sales_Cost_Per_Mile__c,,,Float,,,,,,,,Salesforce,,post_sales_cost_per_mile,,,,,,,,,,
Job__c,,Post_Sales_Cost_Per_Passing__c,,,Float,,,,,,,,Salesforce,,post_sales_cost_per_passing,,,,,,,,,,
Job__c,,Post_Sales_Meets_Payback__c,,,String,,,,,,,,Salesforce,,post_sales_meets_payback,,,,,,,,,,
Job__c,,Post_Sales_Meets_Payback_UI__c,,,String,,,,,,,,Salesforce,,post_sales_meets_payback_ui,,,,,,,,,,
Job__c,,Post_Sales_Payback_Months__c,,,Integer,,,,,,,,Salesforce,,post_sales_payback_months,,,,,,,,,,
Job__c,,Pre_Sales_Cost_Per_Mile__c,,,Float,,,,,,,,Salesforce,,pre_sales_cost_per_mile,,,,,,,,,,
Job__c,,Pre_Sales_Cost_Per_Mile_Backend__c,,,Float,,,,,,,,Salesforce,,pre_sales_cost_per_mile_backend,,,,,,,,,,
Job__c,,Pre_Sales_Cost_Per_Passing__c,,,Float,,,,,,,,Salesforce,,pre_sales_cost_per_passing,,,,,,,,,,
Job__c,,Pre_Sales_Cost_Per_Passing_Backend__c,,,Float,,,,,,,,Salesforce,,pre_sales_cost_per_passing_backend,,,,,,,,,,
Job__c,,Pre_Sales_Meets_Payback__c,,,String,,,,,,,,Salesforce,,pre_sales_meets_payback,,,,,,,,,,
Job__c,,Pre_Sales_Passings_Per_Mile__c,,,Integer,,,,,,,,Salesforce,,pre_sales_passings_per_mile,,,,,,,,,,
Job__c,,Pre_Sales_Payback_Months__c,,,Integer,,,,,,,,Salesforce,,pre_sales_payback_months,,,,,,,,,,
Job__c,,Preferred_Node_Material_Vendor__c,,,String,,,,,,,,Salesforce,,preferred_node_material_vendor,,,,,,,,,,
Job__c,,Primary_Site_Contact_Email__c,,,String,,,,,,,,Salesforce,,primary_site_contact_email,,,,,,,,,,
Job__c,,Primary_Site_Contact_Name__c,,,String,,,,,,,,Salesforce,,primary_site_contact_name,,,,,,,,,,
Job__c,,Primary_Site_Contact_Phone__c,,,String,,,,,,,,Salesforce,,primary_site_contact_phone,,,,,,,,,,
Job__c,,Principle__c,,,String,,,,,municipality_utility,,,Salesforce,,principle,,,,,,,,Salesforce,,Id
Job__c,,Priority__c,,,String,,,,,,,,Salesforce,,priority,,,,,,,,,,
Job__c,,Proactive_Reactive__c,,,String,,,,,,,,Salesforce,,proactive_reactive,,,,,,,,,,
Job__c,,Project__c,,,String,,,,,project,,,Salesforce,,project_id,,,,,,,,Salesforce,,Id
Job__c,,Project_Node_ID__c,,,String,,,,,,,,Salesforce,,project_node_id,,,,,,,,,,
Job__c,,Property_Management_Company__c,,,String,,,,,,,,Salesforce,,property_management_company,,,,,,,,,,
Job__c,,Property_Manager_Contact_Email__c,,,String,,,,,,,,Salesforce,,property_manager_contact_email,,,,,,,,,,
Job__c,,Property_Manager_Contact_Name__c,,,String,,,,,,,,Salesforce,,property_manager_contact_name,,,,,,,,,,
Job__c,,Property_Manager_Contact_Phone__c,,,String,,,,,,,,Salesforce,,property_manager_contact_phone,,,,,,,,,,
Job__c,,QC_Complete_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,qc_complete_datetime,,,,,,,,,,
Job__c,,QC_Milestone__c,,,Integer,,,,,,,,Salesforce,,qc_milestone,,,,,,,,,,
Job__c,,QC_Start_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,qc_start_datetime,,,,,,,,,,
Job__c,,Ready_to_Install_Complete_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,ready_to_install_complete_datetime,,,,,,,,,,
Job__c,,Ready_to_Install_Start_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,ready_to_install_start_datetime,,,,,,,,,,
Job__c,,Reapproval_Number__c,,,Integer,,,,,,,,Salesforce,,reapproval_number,,,,,,,,,,
Job__c,,Record_Type_Name__c,,,String,,,,,,,,Salesforce,,record_type_name,,,,,,,,,,
Job__c,,RecordTypeId,,,String,,,,,,,,Salesforce,,recordtypeid,,,,,,,,,,
Job__c,,Redesign_Check__c,,,String,,,,,,,,Salesforce,,redesign_check,,,,,,,,,,
Job__c,,Redesign_Comments__c,,,String,,,,,,,,Salesforce,,redesign_comments,,,,,,,,,,
Job__c,,Redesign_Reason_Code__c,,,String,,,,,,,,Salesforce,,redesign_reason_code,,,,,,,,,,
Job__c,,Redesign_Requested_By__c,,,String,,,,,user,,,Salesforce,,redesign_requested_by,,,True,,,,,Salesforce,,Id
Job__c,,Redesign_Requested_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,redesign_requested_date,,,,,,,,,,
Job__c,,Redesign_Status__c,,,String,,,,,,,,Salesforce,,redesign_status,,,,,,,,,,
Job__c,,RedesignRequestedDateHidden__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,redesign_requested_date_hidden_date,,,,,,,,,,
Job__c,,Reference_Request_Number__c,,,String,,,,,job,,,Salesforce,,reference_request_job_id,,,,,,,,Salesforce,,Id
Job__c,,Region__c,,,String,,,,,,,,Salesforce,,region,,,,,,,,,,
Job__c,,RegionType__c,,,String,,,,,,,,Salesforce,,region_type,,,,,,,,,,
Job__c,,Reject_Reason__c,,,String,,,,,,,,Salesforce,,reject_reason,,,,,,,,,,
Job__c,,Related_Request_ID__c,,,String,,,,,,,,Salesforce,,related_request_id,,,,,,,,,,
Job__c,,Relational_Submitted_currency__c,,,Float,,,,,,,,Salesforce,,relational_submitted_currency,,,,,,,,,,
Job__c,,Request_Job__c,,,String,,,,,,,,Salesforce,,request_job,,,,,,,,,,
Job__c,,RequestedByHidden__c,,,String,,,,,user,,,Salesforce,,requested_by_hidden,,,True,,,,,Salesforce,,Id
Job__c,,Reservation_Status__c,,,String,,,,,,,,Salesforce,,reservation_status,,,,,,,,,,
Job__c,,Retail_or_Bulk__c,,,String,,,,,,,,Salesforce,,retail_or_bulk,,,,,,,,,,
Job__c,,Rework_Reason_Code__c,,,String,,,,,,,,Salesforce,,rework_reason_code,,,,,,,,,,
Job__c,,Right_of_Entry_Available__c,,,String,,,,,,,,Salesforce,,right_of_entry_available,,,,,,,,,,
Job__c,,Right_of_Entry_Expiry_date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,right_of_entry_expiry_date,,,,,,,,,,
Job__c,,Right_of_Entry_Required__c,,,String,,,,,,,,Salesforce,,right_of_entry_required,,,,,,,,,,
Job__c,,Right_of_Entry_Type__c,,,String,,,,,,,,Salesforce,,right_of_entry_type,,,,,,,,,,
Job__c,,Right_of_Way__c,,,String,,,,,,,,Salesforce,,right_of_way,,,,,,,,,,
Job__c,,Site_Address__c,,,String,,,,,,,,Salesforce,,site_address,,,,,,,,,,
Job__c,,Site_AddressDetails__c,,,String,,,,,address,,,Salesforce,,address_id,,,,,,,,Salesforce,,Id
Job__c,,Site_Name__c,,,String,,,,,,,,Salesforce,,site_name,,,,,,,,,,
Job__c,,SMR_CRS__c,,,String,,,,,,,,Salesforce,,smr_crs,,,,,,,,,,
Job__c,,SMR_CRS_Link__c,,,String,,,,,,,,Salesforce,,smr_crs_link,,,,,,,,,,
Job__c,,Source_System__c,,,String,,,,,,,,Salesforce,,source_system,,,,,,,,,,
Job__c,,SP_Type__c,,,String,,,,,,,,Salesforce,,sp_type,,,,,,,,,,
Job__c,,Specialist__c,,,String,,,,,user,,,Salesforce,,specialist_id,,,,,,,,Salesforce,,Id
Job__c,,State__c,,,String,,,,,,,,Salesforce,,state,,,,,,,,,,
Job__c,,StatusHoldSummary__c,,,String,,,,,,,,Salesforce,,status_hold_summary,,,,,,,,,,
Job__c,,Sub_Type__c,,,String,,,,,,,,Salesforce,,sub_type,,,,,,,,,,
Job__c,,Submit_for_Approval__c,,,String,,,,,,,,Salesforce,,submit_for_approval,,,,,,,,,,
Job__c,,Support_Other_Milestone_Complete_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,support_other_milestone_complete_datetime,,,,,,,,,,
Job__c,,Support_Other_Milestone_Start_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,support_other_milestone_start_datetime,,,,,,,,,,
Job__c,,Survey_Completion_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,survey_completion_datetime,,,,,,,,,,
Job__c,,Survey_Milestone__c,,,Integer,,,,,,,,Salesforce,,survey_milestone,,,,,,,,,,
Job__c,,Survey_Start_Date__c,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,survey_start_datetime,,,,,,,,,,
Job__c,,SysPrn__c,,,String,,,,,,,,Salesforce,,sysprn,,,,,,,,,,
Job__c,,SysPrnAgent__c,,,String,,,,,,,,Salesforce,,sysprnagent,,,,,,,,,,
Job__c,,System__c,,,String,,,,,,,,Salesforce,,system_market_area,,,,,,,,,,
Job__c,,Target_Completion_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,target_completion_date,,,,,,,,,,
Job__c,,Tier_Classification__c,,,String,,,,,,,,Salesforce,,tier_classification,,,,,,,,,,
Job__c,,Tier_Level_1__c,,,String,,,,,tier_level,,,Salesforce,,tier_level_1,,,,,,,,Salesforce,,Id
Job__c,,Tier_Level_2__c,,,String,,,,,tier_level,,,Salesforce,,tier_level_2,,,,,,,,Salesforce,,Id
Job__c,,Tier_Level_3__c,,,String,,,,,tier_level,,,Salesforce,,tier_level_3,,,,,,,,Salesforce,,Id
Job__c,,Tier_Level_4__c,,,String,,,,,tier_level,,,Salesforce,,tier_level_4,,,,,,,,Salesforce,,Id
Job__c,,Tier_Level_5__c,,,String,,,,,tier_level,,,Salesforce,,tier_level_5,,,,,,,,Salesforce,,Id
Job__c,,Tier_Level__c,,,String,,,,,,,,Salesforce,,tier_level,,,,,,,,,,
Job__c,,Total_Contract_Labor_Estimate_Backened__c,,,Float,,,,,,,,Salesforce,,total_contract_labor_estimate_backened,,,,,,,,,,
Job__c,,Total_Contract_Labor_Estimates__c,,,Float,,,,,,,,Salesforce,,total_contract_labor_estimates,,,,,,,,,,
Job__c,,Total_Designed_Feet_Summary__c,,,Float,,,,,,,,Salesforce,,total_designed_feet_summary,,,,,,,,,,
Job__c,,Total_Designed_Passings_Summary__c,,,Float,,,,,,,,Salesforce,,total_designed_passings_summary,,,,,,,,,,
Job__c,,Total_Estimate__c,,,Float,,,,,,,,Salesforce,,total_estimate,,,,,,,,,,
Job__c,,Total_Estimate_With_Tax__c,,,Float,,,,,,,,Salesforce,,total_estimate_with_tax,,,,,,,,,,
Job__c,,Total_Estimates_Backened__c,,,Float,,,,,,,,Salesforce,,total_estimates_backened,,,,,,,,,,
Job__c,,Total_Feet_of_Coax_Installed__c,,,Float,,,,,,,,Salesforce,,total_feet_of_coax_installed,,,,,,,,,,
Job__c,,Total_Feet_of_Fiber_Installed__c,,,Float,,,,,,,,Salesforce,,total_feet_of_fiber_installed,,,,,,,,,,
Job__c,,Total_In_House_Labor_Estimates__c,,,Float,,,,,,,,Salesforce,,total_in_house_labor_estimates,,,,,,,,,,
Job__c,,Total_Inspection_Fee__c,,,Float,,,,,,,,Salesforce,,total_inspection_fee,,,,,,,,,,
Job__c,,Total_Internal_Labor_Estimates_Backened__c,,,Float,,,,,,,,Salesforce,,total_internal_labor_estimates_backened,,,,,,,,,,
Job__c,,Total_Invoiced_Amount__c,,,Float,,,,,,,,Salesforce,,total_invoiced_amount,,,,,,,,,,
Job__c,,Total_Labor_Estimate__c,,,Float,,,,,,,,Salesforce,,total_labor_estimate,,,,,,,,,,
Job__c,,Total_Make_Ready_Fee__c,,,Float,,,,,,,,Salesforce,,total_make_ready_fee,,,,,,,,,,
Job__c,,Total_Material_Estimate_Backened__c,,,Float,,,,,,,,Salesforce,,total_material_estimate_backened,,,,,,,,,,
Job__c,,Total_Material_Items_Priced_Persent__c,,,Float,,,,,,,,Salesforce,,total_material_items_priced_persent,,,,,,,,,,
Job__c,,Total_Non_Construction_Estimate_Backend__c,,,Float,,,,,,,,Salesforce,,total_non_construction_estimate_backend,,,,,,,,,,
Job__c,,Total_Non_Construction_Estimates__c,,,Float,,,,,,,,Salesforce,,total_non_construction_estimates,,,,,,,,,,
Job__c,,Total_Non_Standard_Estimated__c,,,Float,,,,,,,,Salesforce,,total_non_standard_estimated,,,,,,,,,,
Job__c,,Total_Non_Standard_Estimates_Backened__c,,,Float,,,,,,,,Salesforce,,total_non_standard_estimates_backened,,,,,,,,,,
Job__c,,Total_Permit_Fee__c,,,Float,,,,,,,,Salesforce,,total_permit_fee,,,,,,,,,,
Job__c,,Total_Pole_Permitting_Fee__c,,,Float,,,,,,,,Salesforce,,total_pole_permitting_fee,,,,,,,,,,
Job__c,,Total_Post_Sales_Cost_Estimate__c,,,Float,,,,,,,,Salesforce,,total_post_sales_cost_estimate,,,,,,,,,,
Job__c,,Total_Post_Sales_Footage__c,,,Integer,,,,,,,,Salesforce,,total_post_sales_footage,,,,,,,,,,
Job__c,,Total_Post_Sales_Passings__c,,,Integer,,,,,,,,Salesforce,,total_post_sales_passings,,,,,,,,,,
Job__c,,Total_Pre_Sales_Cost_Estimate__c,,,Float,,,,,,,,Salesforce,,total_pre_sales_cost_estimate,,,,,,,,,,
Job__c,,Total_Pre_Sales_Footage__c,,,Float,,,,,,,,Salesforce,,total_pre_sales_footage,,,,,,,,,,
Job__c,,Total_Pre_Sales_Passings__c,,,Integer,,,,,,,,Salesforce,,total_pre_sales_passings,,,,,,,,,,
Job__c,,Total_PO_Reserved_Quantity__c,,,Integer,,,,,,,,Salesforce,,total_purchase_order_reserved_quantity,Sum of all PO reserved records quantity,,,,,,,,,
Job__c,,Total_Tax_Estimate__c,,,Float,,,,,,,,Salesforce,,total_tax_estimate,,,,,,,,,,
Job__c,,Total_Tiers__c,,,Integer,,,,,,,,Salesforce,,total_tiers,,,,,,,,,,
Job__c,,Total_Track_Estimate_Backend_c__c,,,Float,,,,,,,,Salesforce,,total_track_estimate_backend_c,,,,,,,,,,
Job__c,,Track_Estimate__c,,,Float,,,,,,,,Salesforce,,track_estimate,,,,,,,,,,
Job__c,,Transport_Type__c,,,String,,,,,,,,Salesforce,,transport_type,,,,,,,,,,
Job__c,,Upstream_Utilization__c,,,Float,,,,,,,,Salesforce,,upstream_utilization,,,,,,,,,,
Job__c,,View_Material_Estimates__c,,,String,,,,,,,,Salesforce,,view_material_estimates,,,,,,,,,,
Job__c,,View_Track_Estimates__c,,,String,,,,,,,,Salesforce,,view_track_estimates,,,,,,,,,,
Job__c,,Warehouse__c,,,String,,,,,ora_warehouse,,,Salesforce,,warehouse,,,,,,,,Salesforce,,Id
Job__c,,Watchtower__c,,,String,,,,,,,,Salesforce,,watchtower,,,,,,,,,,
Job__c,,Weekly_Production__c,,,String,,,,,,,,Salesforce,,weekly_production,,,,,,,,,,
Job__c,,Zip_Code__c,,,String,,,,,,,,Salesforce,,zip_code,,,,,,,,,,
Job__c,,Zip_Code_Text__c,,,String,,,,,,,,Salesforce,,zip_code_text,,,,,,,,,,
Job__c,,ZipCode__c,,,String,,,,,labor_zone_zip,,,Salesforce,,zipcode,,,,,,,,Salesforce,,Id
Job__c,,Site_Id__c,,,Integer,,,,,,,,Salesforce,,site_id,,,,,,,,,,
Job__c,,Site_Name2__c,,,String,,,,,,,,Salesforce,,hub_site_name,,,,,,,,,,
Job__c,,kafka_timestamp,,,Long,,True,,,,,,Salesforce,,data_warehouse_delivery_datetime,,,,True,,,,,,
about-them-humans,,NAME,,,String,,,,,,,,Workday,,employee_full_name,"Lastname, Firstnam of HR record",,,,,,,,True,
about-them-humans,,LOGIN_ID,,,String,,,,,ldap_records,,,Workday,,employee_network_id,Login Id and primary key for HR record,True,True,,,,,LDAP,,sAMAccountName
about-them-humans,,WORK_EMAIL,,,String,,,,,,,,Workday,,employee_work_email,,,,,,,,,,
about-them-humans,,WORK_LOCATION,,,String,,,,,,,,Workday,,employee_work_location,,,,,,,,,,
about-them-humans,,POSITION_DESCR,,,String,,,,,,,,Workday,,employee_position_description,,,,,,,,,,
about-them-humans,,EMPL_STATUS,,,String,,,,,,,,Workday,,employee_status,,,,,,,,,,
about-them-humans,,EMPL_STATUS_DESCR,,,String,,,,,,,,Workday,,employee_status_description,"Active,Inactive,terminated,CONTRACTER",,,,,,,,,
about-them-humans,,WITHDRAWN_DT,,yyyy-MM-dd,Date,,,,True,,,,Workday,,employee_withdrawn_date,Last withdrawn date,,,,,,,,,
about-them-humans,,POSITION,,,String,,,,,,,,Workday,,employee_position,Unknown,,,,,,,,,
about-them-humans,,ORIGINAL_HIRE_DT,,yyyy-MM-dd,Date,,,,True,,,,Workday,,employee_original_hire_date,Original hiring date,,,,,,,,,
about-them-humans,,JOB_TYPE,,,String,,,,,,,,Workday,,employee_job_type,,,,,,,,,,
about-them-humans,,JOB_LEVEL,,,String,,,,,,,,Workday,,employee_job_level,,,,,,,,,,
about-them-humans,,ORG_HIERARCHY_LEVEL3_DESCR,,,String,,,,,,,,Workday,,employee_organization_hierachy_level_3_description,,,,,,,,,,
about-them-humans,,ORG_HIERARCHY_LEVEL2_DESCR,,,String,,,,,,,,Workday,,employee_organization_hierachy_level_2_description,,,,,,,,,,
about-them-humans,,ORG_HIERARCHY_LEVEL1_DESCR,,,String,,,,,,,,Workday,,employee_organization_hierachy_level_1_description,,,,,,,,,,
about-them-humans,,GL_Location,,,String,,,,,,,,Workday,,employee_general_ledger_location,,,,,,,,,,
about-them-humans,,JOB_DESCR,,,String,,,,,,,,Workday,,employee_job_description,,,,,,,,,,
about-them-humans,,WORK_LOCATION_CITY,,,String,,,,,,,,Workday,,employee_work_location_city,,,,,,,,,,
about-them-humans,,WORK_LOCATION_STATE,,,String,,,,,,,,Workday,,employee_work_location_state,,,,,,,,,,
about-them-humans,,SUPERVISOR_NAME,,,String,,,,,,,,Workday,,employee_supervisor_full_name,,,,,,,,,,
about-them-humans,,ENTITY,,,String,,,,,,,,Workday,,employee_entity_code,,,,,,,,,,
about-them-humans,,kafka_timestamp,,,Long,,True,,,,,,Workday,,data_warehouse_delivery_datetime,,,,True,,,,,,
about-them-humans,,timestamp,,yyyy-MM-dd HH:mm:ss,DateTime,,,,True,,,,Workday,True,last_modified_datetime,Last Modified Date Manual,,,True,,,,,,
Address__c,,Id,,,String,,,,,,,,Salesforce,,address_id,,True,,,,,,,,
Address__c,,LastModifiedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,True,last_modified_datetime,,,,True,,,,,,
Address__c,,kafka_timestamp,,,Long,,True,,,,,,Salesforce,,data_warehouse_delivery_datetime,,,,True,,,,,,
Child_Node__c,,Amplifier_Upgrade_Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,amplifier_upgrade_completed_date,,,,,,,,,,
Child_Node__c,,Activation_Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,activation_completed_date,,,,,,,,,,
Child_Node__c,,Activation_Window__c,,,String,,,,,,,,Salesforce,,activation_window,,,,,,,,,,
Child_Node__c,,Architecture__c,,,String,,,,,,,,Salesforce,,architecture,,,,,,,,,,
Child_Node__c,,Coax_Construction_Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,coax_construction_completed_date,,,,,,,,,,
Child_Node__c,,CreatedById,,,String,,,,,user,,,Salesforce,,created_by_id,,,,,,,,Salesforce,,Id
Child_Node__c,,CreatedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,,created_datetime,,,,,,,,,,
Child_Node__c,,Fiber_Construction_Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,fiber_construction_completed_date,,,,,,,,,,
Child_Node__c,,Id,,,String,,,,,,,,Salesforce,,child_node_id,,True,,,,,,,,
Child_Node__c,,Job__c,,,String,,,,,job,,,Salesforce,,job_id,,,,,,,,Salesforce,,Id
Child_Node__c,,LastModifiedById,,,String,,,,,user,,,Salesforce,,last_modified_by_id,,,,True,,,,Salesforce,,Id
Child_Node__c,,LastModifiedDate,,yyyy-MM-dd'T'HH:mm:ss.SSSZ,DateTime,,,,True,,,,Salesforce,True,last_modified_datetime,,,,True,,,,,,
Child_Node__c,,Location__Latitude__s,,,Float,,,,,,,,Salesforce,,location_latitude,,,,,,,,,,
Child_Node__c,,Location__Longitude__s,,,Float,,,,,,,,Salesforce,,location_longitude,,,,,,,,,,
Child_Node__c,,Name,,,String,,,,,,,,Salesforce,,canonical_child_node_id,,,,,Id,,,,True,
Child_Node__c,,Node_Optimized_Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,node_optimized_completed_date,,,,,,,,,,
Child_Node__c,,Node_Install_Completed_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,node_install_completed_date,,,,,,,,,,
Child_Node__c,,OSP_Ready_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,outside_plant_ready_date,,,,,,,,,,
Child_Node__c,,Parent_Node__c,,,String,,,,,,,,Salesforce,,parent_node,,,,,,,,,,
Child_Node__c,,Scheduled_Activation_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,Scheduled_activation_date,,,,,,,,,,
Child_Node__c,,Scheduled_Amplifier_Upgrade_Date__c,,yyyy-MM-dd,Date,,,,True,,,,Salesforce,,scheduled_amplifier_upgrade_date,,,,,,,,,,
Child_Node__c,,Status__c,,,String,,,,,,,,Salesforce,,status,,,,,,,,,,
Child_Node__c,,kafka_timestamp,,,Long,,True,,,,,,Salesforce,,data_warehouse_delivery_datetime,,,,True,,,,,,
